character	index	digits	pdf_page
癗	8019	413411452444425121	550
𦒍	8020	414312511211541541	551
旞	8021	415331431353334454	551
翷	8022	431234354152541541	551
冁	8023	432511125131221534	551
䎖	8024	432524312511541541	551
瀔	8025	441121451312343554	552
瀍	8026	441413251121134121	552
瀌	8027	441413522115354444	552
襜	8028	452343513344111251	552
䴙	8029	513251414311235451	552
𬙊	8030	551254312114444121	553
嚭	8031	1212514312511324251	553
㰀	8032	1234312343533424134	554
鬷	8033	1251254312345234354	555
醭	8034	1253511224314311134	555
蹯	8035	2512121343123425121	556
蠋	8036	2512142522135251214	557
翾	8037	2522112513534541541	557
鳘	8038	3155414313435251211	558
儳	8039	3235251153535251354	558
儴	8040	3241251251112213534	558
鼗	8041	3415341212514311254	559
𬶭	8042	3525121135445411234	559
𩾌	8043	3525121141351124134	559
鳚	8044	3525121151311234124	560
鳛	8045	3525121154154132511	560
麑	8046	4135221153532151135	560
麖	8047	4135221153541251234	561
